TSNE1,TSNE2,Labels
-33.279705,14.1578865,3
38.909637,66.46225,4
69.73074,30.353687,4
-7.101261,50.529392,8
40.088802,-43.28327,9
-4.98355,0.6637243,3
24.830757,-30.994217,9
-0.7050909,-56.290974,7
55.833553,8.566046,1
60.36292,24.915546,4
83.298454,-38.597332,1
17.364552,18.190321,5
-65.1759,37.594135,0
-38.00721,19.6042,0
-12.41021,-45.85343,7
-7.3595243,45.468655,8
-53.754383,52.128304,0
-8.8966255,-23.703146,3
-23.399694,72.93317,8
-46.838055,-14.101862,3
43.388065,43.45108,4
-10.668649,69.34899,8
39.92238,-37.28762,9
-77.35067,-23.56096,2
-86.9418,-47.693565,2
-77.03785,-16.786663,6
101.30794,-19.991503,1
106.630424,-16.547012,1
-69.72588,-26.302296,2
14.751922,-62.378197,7
-103.87928,-0.6973055,6
81.64705,46.04951,4
-55.37926,1.3872044,6
-44.168354,-3.3073478,3
-15.396144,9.505972,3
78.12131,-1.0094429,1
-76.00142,-22.285267,2
49.017776,63.799686,4
-46.299736,-19.716234,2
-46.376453,18.337996,0
38.92689,28.246296,5
-41.721386,38.959435,0
46.421474,-19.122293,9
19.213596,-29.6261,9
42.150597,-63.86592,9
-3.762615,-13.327537,3
37.552174,67.73519,4
-85.456154,10.847991,6
-32.053795,18.554865,0
1.6824092,21.21287,5
60.04822,58.668304,4
-31.096567,-1.7431449,3
49.44566,37.04094,4
-19.209908,-41.939407,7
72.29003,35.340515,4
-66.3727,9.614197,6
-25.330133,-49.097782,7
39.032223,57.491394,4
-76.30511,-36.47685,2
40.327286,26.623785,5
22.185349,-52.475853,9
-23.59667,-6.771222,3
43.337368,55.584457,4
13.499068,38.21876,8
-44.34046,-49.73259,2
-85.44955,17.379005,6
-24.19505,43.58424,0
77.39062,-6.0513153,1
37.970726,-67.54217,9
26.085938,53.733486,8
-10.165219,-18.797668,3
17.422363,-58.21243,9
-54.903244,-28.015888,2
46.763405,23.978197,4
16.369244,-57.695614,7
-5.2967973,43.60659,8
-26.3262,-42.91104,7
50.64206,45.554775,4
-31.588816,66.64642,0
62.83516,-45.53023,9
18.92447,48.077488,8
-2.8044193,27.01866,8
47.004303,-37.534718,9
-43.194233,-28.291162,2
54.707947,65.441444,4
-57.848175,-1.3547624,6
66.81728,-11.876012,1
0.603364,-72.56697,7
84.93097,9.605494,1
37.89981,33.97721,4
-50.668175,-59.49291,2
-3.2778013,22.727665,8
12.66835,-14.805122,5
74.66172,5.647724,1
28.730751,-42.95359,9
51.398155,69.06977,4
-74.62551,-17.756554,6
-42.0307,18.740986,0
18.51674,53.834576,8
-89.78838,13.415202,6
66.06105,-38.633396,9
-61.312725,18.701296,6
-74.86695,-15.236146,6
-19.940178,-49.291992,7
54.612408,62.51038,4
-62.92458,-21.739826,2
50.555,45.759846,4
54.523052,51.47857,4
79.16856,-26.203495,1
21.45522,28.085968,5
101.84962,-16.342031,1
-90.131546,-14.492036,6
-56.66603,-59.502174,2
-29.69273,15.754667,3
78.03422,5.491741,1
46.3805,13.395033,5
2.9061701,66.01953,8
20.26651,63.1913,8
-74.613655,-65.00902,2
1.3401135,-47.39436,7
-39.824688,-11.131502,3
-21.065958,-63.202988,7
-56.685555,-31.168636,2
-56.407738,-7.4468775,6
26.158394,39.91094,8
5.5822577,-6.414956,5
-83.406715,-14.391761,6
66.351585,-27.017984,1
-57.285152,-17.026926,2
-43.232502,2.8949358,3
29.353931,37.8021,8
78.376274,8.250687,1
46.092747,75.60191,4
-22.673855,-12.115925,3
-60.188534,-4.0638776,6
-70.61538,35.849087,0
89.15126,-35.170315,1
-13.148471,-11.648171,3
-5.481029,15.991272,3
59.407043,-32.89498,9
69.57779,24.192175,4
-29.492847,-12.729162,3
-80.01661,-20.806105,6
39.56995,4.2029743,5
22.403463,-17.983389,5
26.743788,56.545456,8
25.79993,-3.593842,5
-4.8745418,36.071648,8
-97.50587,-2.0090942,6
52.7684,63.839005,4
47.360374,-10.663251,5
61.483215,70.95672,4
-64.976326,32.99383,0
25.43345,-39.29121,9
15.448054,53.40537,8
-74.62439,-6.946401,6
75.50178,60.234383,4
-28.739712,59.571777,0
-58.73916,16.879143,6
-88.71808,-23.578136,6
-19.173645,-55.9098,7
-8.968183,-3.7292557,3
49.78452,-3.0471318,5
46.83369,61.288723,4
14.031041,24.740326,5
20.243597,62.516098,8
-40.781075,-11.680892,3
16.216404,40.661354,8
-42.00457,-36.990086,2
15.0485325,-35.733223,9
62.789494,11.178085,1
10.742867,-12.356508,5
-89.18954,-19.364964,6
-47.985023,10.1110735,0
43.98493,-40.14009,9
-5.305211,-64.64808,7
-7.6180534,-26.14037,3
-94.11262,16.797798,6
-85.469154,18.266272,6
27.311996,42.314342,8
66.01071,-38.598824,9
13.502355,30.145342,8
48.973373,-56.472645,9
67.75967,30.943382,4
-38.44373,-49.69481,2
-79.13633,3.6934488,6
-18.629921,43.13268,0
-5.474606,18.63513,3
-0.97451556,-31.845076,7
-37.443134,21.611738,0
-57.004612,12.06276,6
37.99738,-50.18067,9
-78.011795,-12.556058,6
62.868954,0.69392824,1
-41.363327,-3.841877,3
-10.469825,32.245876,8
-3.6017346,11.9545965,3
-63.59641,-21.717865,2
90.376274,42.05817,4
57.192673,-56.6578,9
3.201905,44.531548,8
42.606453,-28.456844,9
-4.52093,57.528385,8
-50.086056,-44.299095,2
2.1826875,-14.4951725,3
51.08137,60.33237,4
-44.414566,-60.113155,2
-48.1606,22.463123,0
-0.07190344,-20.979525,3
-82.5967,1.8879743,6
48.906322,-56.14287,9
51.635,12.384805,5
-33.49227,-16.335289,3
31.622145,12.683573,5
38.901722,-9.05203,5
72.738365,19.627954,1
-40.26779,52.012836,0
43.11643,-59.22125,9
-49.28595,-32.602657,2
-20.304562,77.69722,8
-102.86302,-16.780048,6
-66.95719,26.666527,6
34.455765,-18.560173,9
-24.857584,-54.31424,7
51.53366,63.595207,4
-70.49946,-13.288243,6
45.57019,-34.029987,9
-71.7943,-20.185518,2
-36.893406,-39.569912,2
-8.613367,-52.79493,7
-13.493931,-45.663704,7
23.480244,46.785904,8
20.18676,46.909737,8
79.52356,46.352406,4
86.01685,20.215757,1
-45.864784,-0.8625666,3
-14.384255,-2.711957,3
-23.369656,72.57603,8
31.912453,24.978611,5
-76.86818,4.029484,6
61.271645,-3.8647912,1
74.36908,9.964593,1
-74.55921,3.9319005,6
64.3698,-11.985208,1
33.643963,1.9005866,5
8.663784,68.55029,8
26.410986,-21.537792,9
32.282986,50.382923,8
-99.85737,-9.002676,6
84.77409,6.642085,1
-59.063156,-37.930744,2
2.3217983,-36.211094,7
-41.397575,-3.1399555,3
49.819332,-5.7881064,1
38.610165,-40.552727,9
4.129025,-31.11455,7
-89.90502,-14.04852,6
-10.84632,-55.751564,7
-86.41706,-23.942041,2
-12.794501,77.98466,8
15.534932,-75.41959,7
-45.988766,-45.683987,2
82.69385,51.42419,4
-35.541122,-65.11924,7
50.470974,-35.43812,9
-29.976917,-70.62309,7
-7.742838,38.87397,8
90.313385,39.967823,4
54.97177,-2.3382635,1
16.595102,7.139293,5
-74.10698,-38.46108,2
-24.195145,53.812553,0
2.4928894,-9.045122,3
-13.750847,29.13882,0
49.158268,64.62117,4
28.067076,54.282104,8
-19.093557,-33.737816,7
27.736004,-19.692982,9
-53.886616,-5.8228493,6
-53.520275,-48.478077,2
3.0151477,73.62367,8
4.5631614,53.305523,8
23.745064,16.844969,5
-103.28325,-15.543543,6
68.64273,1.2446425,1
49.344753,-53.793964,9
-54.32507,20.374384,0
57.39966,36.891922,4
-9.378272,-45.431866,7
-24.188814,-47.45335,7
-31.41138,-20.276728,3
-50.73405,11.693863,0
78.49769,-13.454114,1
-88.027916,-30.073948,2
5.2298255,-60.412228,7
59.47881,36.823433,4
-63.861,-8.917817,6
-9.429209,0.15469657,3
-28.481434,14.928646,3
-20.930578,-46.34874,7
3.3691041,48.278088,8
8.172906,-26.992043,7
-46.89072,4.5918655,3
-7.4383793,-13.687534,3
-2.9309673,3.2657437,3
-57.430805,18.19491,6
-26.760761,16.504156,3
-7.880814,-33.50337,7
-91.14317,-15.885231,6
50.975487,73.06891,4
-82.12947,-9.786415,6
-57.988968,-9.626143,6
66.90142,61.859165,4
-15.868199,-60.531425,7
49.44107,48.40068,4
-5.195609,-20.609638,3
76.8642,13.928217,1
-73.85865,26.08748,6
-29.569408,-15.796024,3
64.42682,30.175453,4
-73.978874,1.2443228,6
-67.4473,15.308027,6
-87.02432,16.678547,6
-60.37528,23.655018,0
-40.0257,1.5000013,3
-50.88971,20.478992,0
17.153053,53.66769,8
-59.96237,-49.74537,2
-74.06865,-20.148825,2
92.698364,-33.94052,1
1.4960546,5.218591,5
-45.1721,-15.04565,3
10.310638,-21.640612,5
-8.089003,22.694235,8
85.34743,28.95786,4
3.1729379,-36.03565,7
104.042076,-17.861065,1
-67.866714,-51.968174,2
-71.23921,-38.26287,2
87.259,-25.775423,1
-13.694812,-44.634804,7
49.35069,72.432396,4
-43.24385,19.621529,0
34.39613,-16.52289,9
27.608458,-66.91395,9
-98.041374,11.962993,6
74.46031,10.70071,1
-55.98616,17.78087,0
-18.066402,-37.442455,7
-4.8901353,35.492634,8
-7.7747097,-12.071641,3
-52.547707,-48.78021,2
-38.43037,-28.575472,2
27.947655,-51.43322,9
64.35847,55.10721,4
-30.451052,0.7622169,3
-14.383038,-40.170055,7
-31.109417,12.501137,3
34.30097,-16.815163,9
55.308678,35.36102,4
-66.1448,-47.556915,2
10.988542,64.34564,8
-2.3230865,-52.452217,7
-24.22107,7.313123,3
72.50996,35.99809,4
-3.9389303,-73.9002,7
-0.11689256,-23.539013,3
-5.113226,29.732704,8
-76.152405,2.2822747,6
-11.094033,7.9187055,3
-92.98518,-16.026197,6
71.59038,27.456507,4
37.572666,5.4611263,5
-15.804179,-40.045334,7
6.3663645,28.469149,8
16.841923,-57.504345,9
51.459995,20.868706,4
-75.160484,-19.651197,2
-31.389172,-15.487127,3
-52.51162,-27.115263,2
-83.46838,13.796117,6
59.61563,-36.98175,9
57.154545,23.723782,4
-3.5847132,-23.489134,3
-7.8991766,-41.90513,7
-78.1273,-58.776592,2
25.111544,5.760169,5
73.28753,-27.029844,1
59.71243,32.672016,4
31.359535,-52.718697,9
-42.458973,15.364569,0
27.593798,-25.763483,9
-13.476305,-61.10878,7
24.305696,63.642586,8
-31.193396,-65.70801,7
-42.293003,-1.6465101,3
-17.411125,-47.996902,7
25.03251,63.158012,8
17.511757,-16.679464,5
-9.756152,16.983406,3
87.34023,-38.99595,1
13.557339,-34.264534,9
-2.8778956,-50.134567,7
31.49676,-30.988577,9
-82.49119,11.144445,6
-13.0585985,-20.728708,3
27.357805,-31.722445,9
-90.84244,3.9097335,6
44.629284,32.875603,4
-48.118458,-55.009716,2
11.096303,19.466938,5
-69.674446,24.676914,6
9.634663,-59.326283,7
-27.487675,-40.685986,7
-56.63682,-34.782986,2
-104.64968,-0.5191567,6
-29.840502,0.6285252,3
36.049828,10.648295,5
-2.4215004,-40.249146,7
-62.914024,7.883596,6
26.896206,23.91019,5
11.35287,-7.578548,5
65.47919,-46.668255,9
37.357563,-3.061009,5
-42.024616,-32.72898,2
-34.67768,-37.353413,7
55.507122,18.137865,4
51.92641,11.704243,5
2.076069,31.841536,8
-63.281826,-18.58876,2
5.1551375,-59.36818,7
-79.616615,11.592301,6
-45.5678,21.062843,0
-35.540604,4.627841,3
-68.76821,34.933,0
-18.727428,54.28784,8
-3.765803,-54.784473,7
76.271706,3.6028438,1
-42.151646,-22.567299,3
52.641075,63.873,4
-4.110685,-21.91287,3
67.3635,-47.68921,9
48.305897,47.589886,4
-17.327826,-28.290646,3
-56.37302,-58.176014,2
42.71383,-17.272205,9
35.334602,56.328625,4
1.2877394,48.552364,8
-10.7965,-2.0657985,3
84.37826,-0.7299032,1
35.764915,49.49616,4
-61.1908,27.094446,0
-39.472935,-0.60196763,3
-16.415754,51.88705,8
-47.36097,-45.608967,2
-8.136467,-3.4384391,3
5.608023,-57.601482,7
-42.23219,-52.61064,2
-63.703415,-61.03424,2
32.20357,19.906963,5
-40.702435,-53.65713,2
45.102783,36.548603,4
-74.312195,23.429052,6
-74.149445,6.840553,6
-36.78578,-34.78787,2
76.17966,-40.229618,1
92.096664,-7.0174747,1
-27.30748,-68.21782,7
-61.754246,-51.54595,2
-51.74431,33.68805,0
61.227715,43.999542,4
-12.555811,36.59543,8
-10.5614395,67.41214,8
-29.077677,24.429766,0
41.34458,-58.361732,9
-72.724014,-2.9903607,6
14.517033,-66.84688,7
-70.31005,17.542175,6
91.473816,-21.408625,1
67.69516,15.479345,1
4.931939,69.51016,8
7.113284,68.53475,8
-42.10513,0.3760305,3
-57.411827,-30.376665,2
10.390762,-33.550686,7
30.352757,23.585157,5
83.74087,42.09359,4
-27.042446,-38.70031,7
-12.987627,-44.360176,7
-36.65108,61.230717,0
16.53465,-32.960773,9
-16.484661,-35.013878,7
22.312933,48.421013,8
-35.164593,-76.45053,7
26.96804,49.512417,8
65.54565,38.753044,4
-23.778381,31.941528,0
71.30845,26.239483,4
43.89995,64.379944,4
90.95393,-8.769397,1
24.128944,12.035622,5
-7.0019865,4.297452,3
2.781171,-21.576933,3
32.607697,6.7908273,5
-9.091603,-19.66254,3
14.267753,-63.57678,7
92.75118,-36.35321,1
-1.9811866,-71.858986,7
-64.73662,-51.129013,2
-57.569633,9.67674,6
90.123184,26.283243,1
15.705238,-32.79837,9
-87.5907,-42.31297,2
44.897728,-43.374226,9
-99.23745,-0.27125907,6
-64.04841,31.991388,0
-59.23147,-33.944027,2
-68.84229,45.174812,0
72.69905,40.552464,4
41.947296,7.4903975,5
-67.08951,27.000141,6
-3.8087525,2.4443154,3
44.085804,-38.76549,9
-13.153382,-28.584003,7
-20.784279,-43.41912,7
86.76746,19.833736,1
58.488766,93.88839,4
74.565346,-13.751118,1
2.3514712,-9.061485,3
19.767014,43.647053,8
-10.795313,-23.680187,3
101.8353,-19.460386,1
-59.386086,44.27719,0
24.234955,66.13963,8
-4.315577,43.235878,8
-1.202437,-33.545242,7
-38.53235,-7.7894497,3
-16.74133,-55.096157,7
-31.342064,3.5269744,3
-51.7666,-41.33927,2
5.6266136,-52.092293,7
-90.286736,-12.649384,6
-66.83284,5.8149753,6
-89.73853,2.2491724,6
-39.440796,44.169773,0
61.36572,13.0266075,1
-89.27801,-25.190685,2
57.682396,32.07119,4
5.2166657,-57.235775,7
7.5719466,3.413108,5
65.56047,12.049867,1
13.797533,30.11421,8
-39.633484,-58.15363,7
7.8016553,10.745089,5
-42.865852,52.49752,0
-18.0673,-49.814697,7
48.208206,-7.1964197,5
-8.327312,71.91922,8
-3.078463,62.72207,8
-34.03155,-61.650955,7
74.66129,48.317955,4
-17.013542,40.02232,0
42.250813,-9.704733,5
-7.2041497,-9.606873,3
30.415447,32.643196,5
-31.873476,-54.37204,7
-104.833206,-4.577278,6
-64.291534,-29.442211,2
0.5028646,16.209253,5
-15.236924,-37.577587,7
73.77393,8.371686,1
-2.5706987,-28.441854,7
80.11822,48.47247,4
-11.880561,39.485424,8
-91.65948,11.252966,6
19.907757,33.952496,8
44.972694,26.759377,4
-3.5600958,63.56197,8
-33.17675,-21.007103,3
-14.383464,-46.399487,7
83.4651,37.751392,4
-44.440052,3.0682669,3
4.9444537,65.29717,8
-62.070126,-38.717876,2
-92.99782,-30.51902,2
36.192223,41.52035,4
-58.28523,14.67742,6
63.164783,5.390587,1
-34.52491,11.36157,3
10.28984,75.040764,8
-1.8568746,12.447566,3
66.91647,55.056934,4
10.094706,-29.177591,7
74.76786,-5.216837,1
-12.7741375,78.42582,8
54.26102,31.352715,4
64.30124,16.363997,1
-58.57886,1.0333208,6
37.421047,25.116274,5
93.63321,24.572191,1
-35.998726,17.35849,0
18.215279,-13.769165,5
-98.3898,-10.856224,6
-43.47405,32.411976,0
24.262861,-4.573579,5
-53.73072,-54.520027,2
3.7991881,-26.977041,7
14.045957,29.160067,8
-86.47869,-44.710087,2
-7.7064342,72.1436,8
-22.779959,-33.190407,7
-91.984375,-14.191138,6
48.67878,31.540216,4
-23.659073,-36.368843,7
73.39273,11.789589,1
59.179768,-43.11626,9
-61.223816,-22.101814,2
23.656143,34.771145,8
-20.50614,21.084944,0
51.77888,72.17319,4
23.778645,-31.291967,9
100.374435,-10.931647,1
-69.095406,-53.684994,2
-73.22782,-41.90194,2
65.44324,65.08537,4
-20.050537,-10.936986,3
26.978853,23.885496,5
-4.036148,-53.781044,7
-60.574173,-34.825665,2
20.854979,18.3541,5
51.167812,-7.3485146,1
-79.7991,6.3623877,6
67.926445,-21.595707,1
41.955357,-6.8173075,5
89.27577,-1.431131,1
4.4403577,53.19572,8
-32.586456,-37.689182,7
0.38319772,-30.259607,7
-32.868668,49.864292,0
-21.306913,-35.591274,7
-86.91659,23.449532,6
40.927704,-52.889565,9
-78.71317,-34.74754,2
-57.49964,-48.864376,2
103.85355,-17.994762,1
87.0686,-23.900085,1
-22.907478,-64.77044,7
51.633488,-12.115027,1
37.4661,74.44623,4
-66.02947,24.381771,6
-47.89299,48.396618,0
-82.520676,-23.127415,2
-69.62875,16.8543,6
57.31516,-25.040024,9
-63.404545,18.057264,6
10.330876,34.292862,8
55.63692,27.917091,4
37.74752,-11.561815,5
-6.0679207,2.022808,3
-11.120832,-53.212402,7
7.394306,13.4204,5
-51.420067,-51.11703,2
59.43746,-54.489174,9
58.856617,-29.837557,9
-22.954025,3.443438,3
7.189291,-30.870523,7
-50.94114,12.951876,0
41.827385,-26.869164,9
37.841446,-28.849577,9
4.376108,77.24421,8
-46.23303,-29.645922,2
21.483955,27.86291,5
65.96417,-35.941242,9
65.76034,-20.923471,1
-86.186005,-3.205488,6
-36.98067,-43.86133,2
24.47842,60.63034,8
51.906384,17.411016,5
-12.986093,-14.010681,3
-61.50922,-9.2469,6
56.36415,5.623643,1
61.428726,-45.72776,9
-51.29583,-39.586674,2
-23.22124,-34.058453,7
-6.617254,-66.22574,7
-70.79988,-35.228172,2
-44.810608,-29.645359,2
21.512472,42.847214,8
50.442383,-24.711386,9
-42.67806,19.14031,0
35.59432,-43.17134,9
70.22979,57.086967,4
67.67554,-43.88069,9
25.21119,15.883506,5
7.53543,13.331296,5
-15.935361,9.817295,3
-100.66461,-5.898834,6
-78.94359,15.758623,6
62.712933,7.1568484,1
20.151237,28.115398,5
-67.672714,-50.5851,2
-16.744743,-27.5519,3
87.0022,49.49012,4
49.100452,3.282948,5
-62.940426,13.459089,6
22.246597,-41.07485,9
40.39263,-57.198784,9
6.8228593,-51.865807,7
18.347282,42.54161,8
-1.2859378,66.800255,8
25.881418,-54.99658,9
74.39359,-24.79793,1
2.2173562,-15.281691,3
-83.83041,-38.023808,2
-2.4620256,-75.15489,7
3.7135785,14.224885,5
69.34728,-41.573887,9
44.22412,-21.193293,9
47.439518,24.202782,4
10.189122,19.062922,5
-66.17442,-39.98116,2
9.605103,8.249502,5
60.639187,37.13651,4
88.197464,-37.729897,1
92.69599,43.477543,4
58.620026,-38.531143,9
-81.895424,38.432983,6
15.870131,20.811699,5
5.283577,-43.36983,7
37.422802,-45.800316,9
80.94687,29.795115,4
77.392555,-23.878847,1
32.21657,39.604992,4
-69.358604,-14.364549,6
5.7568274,46.601868,8
-71.023224,17.005257,6
-63.635983,-29.141636,2
15.52631,41.161095,8
41.476788,24.622705,5
62.323196,10.520483,1
-63.544872,-15.042771,6
-49.365696,-22.426302,2
7.3128643,-9.480169,5
-17.19891,48.093517,8
-34.914223,-18.560452,3
-98.041374,11.962993,6
-15.367441,18.44032,3
6.5553274,0.8029092,5
-101.77485,0.6839066,6
-37.001396,-1.1308602,3
1.8765415,39.70349,8
-42.426037,8.262144,3
-69.072426,-54.217987,2
34.50453,10.004865,5
-41.340675,-56.29071,2
-2.3198092,4.8350587,3
68.583954,16.772066,1
-73.393906,-21.0181,2
38.108868,33.92848,4
-20.105896,-37.04191,7
63.621296,13.963641,1
60.771282,32.640976,4
10.37764,72.44905,8
-1.0310003,38.193665,8
18.18395,-0.96855474,5
23.421856,11.108443,5
-33.918957,-28.202492,3
-73.38468,-23.04591,2
-7.0440226,2.4891472,3
-19.535969,-3.183021,3
-66.5204,-50.49809,2
5.769896,57.71048,8
-37.209362,-36.188576,2
-22.30548,26.775537,0
26.153774,-43.082333,9
12.274006,21.005564,5
-35.287395,-4.788168,3
28.77827,37.04383,8
43.127663,59.589783,4
-66.98907,-21.84373,2
-39.77482,21.062733,0
-13.68391,46.63383,8
-29.172146,-53.86383,7
35.09812,34.097076,4
72.267044,31.721222,4
53.6112,-64.145805,9
-72.928925,-3.335082,6
-93.06709,7.6510096,6
76.0894,29.40932,4
15.3965435,1.320088,5
58.000195,93.58293,4
-49.97386,5.1990705,6
29.20215,53.742672,8
18.34636,-57.174255,9
-98.0991,-11.09345,6
-71.382126,-6.7371683,6
50.35416,39.401257,4
99.114426,-14.269448,1
-16.255554,-9.983341,3
-76.418686,37.837368,6
26.078854,3.7132103,5
63.81823,47.929962,4
85.46089,13.113471,1
76.16172,43.86049,4
-19.36579,5.475446,3
31.114979,-9.512234,5
46.054638,-12.139563,5
-22.011066,24.504993,0
-51.5647,43.730724,0
-51.649967,62.918903,0
-82.94754,-32.610332,2
-75.48442,-9.136356,6
29.156584,-14.451674,5
29.262808,59.727436,8
-15.86263,-31.557135,7
13.2462,-37.24816,9
87.4829,32.6129,4
43.9487,40.8846,4
18.378113,56.698784,8
-77.648445,22.2157,6
11.559816,-31.680084,9
71.18734,-38.074753,1
-87.611824,-45.50409,2
61.28923,19.298378,4
76.10499,-22.821089,1
8.796742,-4.305071,5
34.556446,48.394165,4
93.26814,24.39806,1
51.4676,5.102869,5
-45.98286,32.692936,0
-66.54259,25.92376,6
-24.974619,-46.421387,7
-69.41778,30.650972,6
42.017914,-36.93982,9
69.73455,26.951096,4
-21.943434,45.17055,0
-22.221458,-37.027653,7
-49.230034,-1.3391587,3
-16.005146,-10.939025,3
78.293564,50.63968,4
88.73145,20.7997,1
-73.215515,-27.152729,2
50.363976,-42.805576,9
45.845528,11.015733,5
38.654106,-8.517483,5
-80.322495,-13.802441,6
33.255203,-6.9072404,5
34.92992,-25.503935,9
-48.442783,32.836338,0
-75.553795,-17.629148,6
-48.216385,-2.255763,3
-11.229618,-49.269817,7
90.50746,-21.993864,1
88.61432,-13.164936,1
-68.78305,44.897278,0
-84.93689,9.189353,6
-67.48498,-8.91249,6
71.70811,53.899803,4
17.290297,-68.1379,7
-80.01659,-20.884668,6
36.84717,-46.690243,9
67.65338,30.0937,4
16.271778,-70.22494,7
-50.1586,37.061535,0
98.34824,0.21387443,1
37.52478,-14.358933,5
-32.176556,69.84096,0
-41.742798,-16.679312,3
-11.493785,-19.207714,3
-62.220474,-4.883419,6
3.7684627,9.767566,5
8.122631,10.542739,5
3.4082282,39.580006,8
27.572443,22.30737,5
70.04066,22.81382,4
-36.534714,32.600395,0
-71.49193,-42.58121,2
-43.04037,38.490395,0
32.262928,-58.959743,9
58.434387,-18.026447,1
-37.991005,-40.922882,2
71.55699,16.326786,1
-94.94464,7.6133223,6
-56.742043,-4.158674,6
-13.990461,67.70103,8
51.953373,-45.995605,9
40.57947,-17.952156,9
50.50137,-53.298195,9
-74.41412,-56.530243,2
59.06502,-11.482919,1
82.86788,-31.810219,1
45.764217,5.442556,5
-89.17077,-10.905752,6
11.318371,-69.851715,7
7.510156,-9.973949,5
-38.388733,-62.7445,7
20.689436,61.050648,8
38.03959,4.521447,5
5.069106,77.267395,8
35.56077,10.60906,5
-18.911581,52.96579,8
-58.723495,-63.27019,2
101.39902,-19.8854,1
-44.23249,-15.887641,3
-15.457669,74.56733,8
-27.244215,8.831853,3
-40.959583,17.243748,0
-16.78041,-33.217896,7
-47.01226,-40.054424,2
14.8746805,-17.12843,5
7.487902,-60.57501,7
-12.555504,-59.636223,7
61.72322,23.163832,4
-39.861694,56.210518,0
70.64572,-0.78379405,1
60.825165,-44.55043,9
-2.1109138,54.83919,8
-27.139393,-38.63354,7
4.636118,-37.05285,7
8.413522,-61.17044,7
-57.04723,10.950138,6
8.688554,8.861042,5
35.57198,-15.335131,5
21.50821,25.362251,5
46.519188,-42.484657,9
-10.832281,-0.99502015,3
35.068947,-31.193985,9
-17.107965,28.377682,0
59.80478,31.56592,4
0.08862656,39.973103,8
58.511448,46.483555,4
18.999725,-28.612656,9
-1.8218684,20.456137,8
-13.348448,-7.4345646,3
14.676307,16.14479,5
65.3702,28.57985,4
30.412516,-26.832565,9
39.347675,17.091883,5
55.176506,-1.149773,1
-8.236842,13.2334795,3
18.479355,70.48743,8
-28.469347,32.251163,0
-30.463404,26.350609,0
65.00452,-29.966238,1
62.94141,-37.28262,9
-37.134884,-31.870783,2
3.0760953,18.322956,5
-41.97035,55.091198,0
83.93374,40.34776,4
49.11901,-18.235914,9
-59.48234,-3.6645262,6
4.67598,-27.184107,7
74.75182,21.156178,1
25.261984,-67.62076,9
57.70271,32.611088,4
36.749073,-8.907966,5
26.728865,49.28236,8
65.6839,45.781616,4
105.80621,-16.872509,1
-32.770763,-10.169789,3
67.13779,60.839005,4
77.33617,37.224216,4
-9.736394,31.171833,8
70.29952,36.909435,4
58.488766,93.88839,4
61.730984,-10.906014,1
-82.70801,22.273252,6
-43.647346,5.533818,3
-18.816776,-29.507936,7
-29.825747,41.791702,0
18.23709,-50.025814,9
10.02252,35.482784,8
-9.305097,25.067938,8
80.87172,24.805775,4
-18.787231,36.1674,0
-55.746483,37.370647,0
53.727985,20.888203,4
-16.63056,54.282875,8
-19.885393,-24.645468,3
66.33794,9.401556,1
-16.82785,-54.952126,7
50.38384,-57.565346,9
-70.119095,35.092503,0
7.0018373,18.575165,5
-45.695873,-59.147186,2
-32.534565,66.51689,0
16.059559,13.276247,5
0.30693144,56.403114,8
62.922432,0.59786314,1
8.289708,70.9207,8
-40.16703,-10.615082,3
35.581074,20.324362,5
-74.93765,15.130014,6
-75.35281,-0.9760667,6
-38.20647,-3.9268112,3
-94.28519,9.320888,6
24.462475,-63.805202,9
-7.2889805,7.522276,3
-54.295048,-27.60262,2
-51.7402,36.52015,0
-31.559662,25.209394,0
-39.813328,9.638198,3
-57.369663,-5.3681746,6
-94.89811,12.880974,6
-37.281742,15.770828,0
44.91691,49.061756,4
36.69899,-10.288802,5
-70.93171,27.893011,6
27.512562,-43.84632,9
15.474757,-61.50187,7
41.315125,16.535467,5
-29.807072,61.36263,0
50.26663,39.94829,4
-44.617016,-68.88253,2
-4.8853025,3.7995448,3
-35.4125,-42.63179,7
-38.081825,-15.740124,3
60.351837,-14.05396,1
9.502168,-12.361787,5
-64.17067,39.53885,0
-84.39671,-29.38942,2
-35.668003,-22.786608,3
-19.67148,-24.606356,3
-31.440178,-31.669277,3
20.200314,38.00944,8
-17.876455,10.733021,3
52.938976,-1.2548484,1
-72.59693,34.142193,6
-58.538864,-53.37648,2
-4.615271,-4.6121573,3
87.831985,49.021328,4
-69.071976,-61.751286,2
28.899359,-67.997986,9
47.65283,-58.69343,9
57.326233,-9.368006,1
-49.879925,-26.397776,2
-44.437683,-33.99628,2
13.904256,-22.487717,9
41.8436,53.537083,4
48.672047,44.297123,4
45.901375,41.45771,4
-22.50867,46.91329,0
29.534096,36.097942,8
82.47826,-18.717142,1
37.89363,59.07456,4
-18.939404,-16.144787,3
-77.45627,-14.03381,6
59.28048,-11.628411,1
-22.35875,-28.313902,3
28.345575,-54.977234,9
-50.53269,38.659542,0
7.6523175,3.401732,5
-89.40009,-11.513715,6
26.945995,18.33932,5
89.75417,22.118166,1
10.1213875,-12.643871,5
14.865237,71.059204,8
-31.23995,35.753445,0
76.3433,25.961445,4
-77.84485,-7.898476,6
88.86189,3.0661247,1
